lcl|NC_008724.1_cds_YP_001426970.1_489	246
lcl|NC_008724.1_cds_YP_001426971.1_490	609
lcl|NC_008724.1_cds_YP_001426972.1_491	198
lcl|NC_008724.1_cds_YP_001426973.1_492	3906
lcl|NC_008724.1_cds_YP_001426974.1_493	435
lcl|NC_008724.1_cds_YP_001426975.1_494	300
lcl|NC_008724.1_cds_YP_001426976.1_495	450
lcl|NC_008724.1_cds_YP_001426977.1_496	258
lcl|NC_008724.1_cds_YP_001426978.1_497	219
lcl|NC_008724.1_cds_YP_001426979.1_498	288
lcl|NC_008724.1_cds_YP_001426980.1_499	273
lcl|NC_008724.1_cds_YP_001426981.1_500	489
lcl|NC_008724.1_cds_YP_001426982.1_501	312
lcl|NC_008724.1_cds_YP_001426983.1_502	858
lcl|NC_008724.1_cds_YP_001426984.1_503	279
lcl|NC_008724.1_cds_YP_001426985.1_504	333
lcl|NC_008724.1_cds_YP_001426986.1_505	360
lcl|NC_008724.1_cds_YP_001426987.1_506	1206
lcl|NC_008724.1_cds_YP_001426988.1_507	216
lcl|NC_008724.1_cds_YP_001426989.1_508	636
lcl|NC_008724.1_cds_YP_001426990.1_509	648
lcl|NC_008724.1_cds_YP_001426991.1_510	237
lcl|NC_008724.1_cds_YP_001426992.1_511	1803
lcl|NC_008724.1_cds_YP_001426993.1_512	198
lcl|NC_008724.1_cds_YP_001426994.1_513	291
lcl|NC_008724.1_cds_YP_001426995.1_514	204
lcl|NC_008724.1_cds_YP_001426996.1_515	399
lcl|NC_008724.1_cds_YP_001426997.1_516	261
lcl|NC_008724.1_cds_YP_001426998.1_517	1827
lcl|NC_008724.1_cds_YP_001426999.1_518	249
lcl|NC_008724.1_cds_YP_001427000.1_519	570
lcl|NC_008724.1_cds_YP_001427001.1_520	240
lcl|NC_008724.1_cds_YP_001427002.1_521	240
lcl|NC_008724.1_cds_YP_001427003.1_522	486
lcl|NC_008724.1_cds_YP_001427004.1_523	585
lcl|NC_008724.1_cds_YP_001427005.1_524	216
lcl|NC_008724.1_cds_YP_001427006.1_525	564
lcl|NC_008724.1_cds_YP_001427007.1_526	210
lcl|NC_008724.1_cds_YP_001427008.1_527	1095
lcl|NC_008724.1_cds_YP_001427009.1_528	426
lcl|NC_008724.1_cds_YP_001427010.1_529	552
lcl|NC_008724.1_cds_YP_001427011.1_530	786
lcl|NC_008724.1_cds_YP_001427012.1_531	396
lcl|NC_008724.1_cds_YP_001427013.1_532	270
lcl|NC_008724.1_cds_YP_001427014.1_533	384
lcl|NC_008724.1_cds_YP_001427015.1_534	366
lcl|NC_008724.1_cds_YP_001427016.1_535	528
lcl|NC_008724.1_cds_YP_001427017.1_536	282
lcl|NC_008724.1_cds_YP_001427018.1_537	522
lcl|NC_008724.1_cds_YP_001427019.1_538	213
lcl|NC_008724.1_cds_YP_001427020.1_539	231
lcl|NC_008724.1_cds_YP_001427021.1_540	537
lcl|NC_008724.1_cds_YP_001427022.1_541	207
lcl|NC_008724.1_cds_YP_001427023.1_542	249
lcl|NC_008724.1_cds_YP_001427024.1_543	288
lcl|NC_008724.1_cds_YP_001427025.1_544	1053
lcl|NC_008724.1_cds_YP_001427026.1_545	432
lcl|NC_008724.1_cds_YP_001427027.1_546	216
lcl|NC_008724.1_cds_YP_001427028.1_547	411
lcl|NC_008724.1_cds_YP_001427029.1_548	885
lcl|NC_008724.1_cds_YP_001427030.1_549	378
lcl|NC_008724.1_cds_YP_001427031.1_550	204
lcl|NC_008724.1_cds_YP_001427032.1_551	3177
lcl|NC_008724.1_cds_YP_001427033.1_552	321
lcl|NC_008724.1_cds_YP_001427034.1_553	270
lcl|NC_008724.1_cds_YP_001427035.1_554	516
lcl|NC_008724.1_cds_YP_001427036.1_555	225
lcl|NC_008724.1_cds_YP_001427037.1_556	486
lcl|NC_008724.1_cds_YP_001427038.1_557	936
lcl|NC_008724.1_cds_YP_001427039.1_558	1482
lcl|NC_008724.1_cds_YP_001427040.1_559	234
lcl|NC_008724.1_cds_YP_001427041.1_560	261
lcl|NC_008724.1_cds_YP_001427042.1_561	1353
lcl|NC_008724.1_cds_YP_001427043.1_562	411
lcl|NC_008724.1_cds_YP_001427044.1_563	888
lcl|NC_008724.1_cds_YP_001427045.1_564	201
lcl|NC_008724.1_cds_YP_001427046.1_565	327
lcl|NC_008724.1_cds_YP_001427047.1_566	279
lcl|NC_008724.1_cds_YP_001427048.1_567	264
lcl|NC_008724.1_cds_YP_001427049.1_568	1230
lcl|NC_008724.1_cds_YP_001427050.1_569	339
lcl|NC_008724.1_cds_YP_001427051.1_570	276
lcl|NC_008724.1_cds_YP_001427052.1_571	1212
lcl|NC_008724.1_cds_YP_001427053.1_572	249
lcl|NC_008724.1_cds_YP_001427054.1_573	210
lcl|NC_008724.1_cds_YP_001427055.1_574	348
lcl|NC_008724.1_cds_YP_001427056.1_575	1707
lcl|NC_008724.1_cds_YP_001427057.1_576	930
lcl|NC_008724.1_cds_YP_001427058.1_577	237
lcl|NC_008724.1_cds_YP_001427059.1_578	720
lcl|NC_008724.1_cds_YP_001427060.1_579	207
lcl|NC_008724.1_cds_YP_001427061.1_580	273
lcl|NC_008724.1_cds_YP_001427062.1_581	264
lcl|NC_008724.1_cds_YP_001427063.1_582	405
lcl|NC_008724.1_cds_YP_001427064.1_583	219
lcl|NC_008724.1_cds_YP_001427065.1_584	660
lcl|NC_008724.1_cds_YP_001427066.1_585	249
lcl|NC_008724.1_cds_YP_001427067.1_586	240
lcl|NC_008724.1_cds_YP_001427068.1_587	324
lcl|NC_008724.1_cds_YP_001427069.1_588	573
lcl|NC_008724.1_cds_YP_001427070.1_589	258
lcl|NC_008724.1_cds_YP_001427071.1_590	1542
lcl|NC_008724.1_cds_YP_001427072.1_591	207
lcl|NC_008724.1_cds_YP_001427073.1_592	252
lcl|NC_008724.1_cds_YP_001427074.1_593	501
lcl|NC_008724.1_cds_YP_001427075.1_594	387
lcl|NC_008724.1_cds_YP_001427076.1_595	198
lcl|NC_008724.1_cds_YP_001427077.1_596	2124
lcl|NC_008724.1_cds_YP_001427078.1_597	501
lcl|NC_008724.1_cds_YP_001427079.1_598	369
lcl|NC_008724.1_cds_YP_001427080.1_599	384
lcl|NC_008724.1_cds_YP_001427081.1_600	204
lcl|NC_008724.1_cds_YP_001427082.1_601	279
lcl|NC_008724.1_cds_YP_001427083.1_602	291
lcl|NC_008724.1_cds_YP_001427084.1_603	354
lcl|NC_008724.1_cds_YP_001427085.1_604	351
lcl|NC_008724.1_cds_YP_001427086.1_605	885
lcl|NC_008724.1_cds_YP_001427087.1_606	375
lcl|NC_008724.1_cds_YP_001427088.1_607	204
lcl|NC_008724.1_cds_YP_001427089.1_608	279
lcl|NC_008724.1_cds_YP_001427090.1_609	843
lcl|NC_008724.1_cds_YP_001427091.1_610	552
lcl|NC_008724.1_cds_YP_001427092.1_611	270
lcl|NC_008724.1_cds_YP_001427093.1_612	816
lcl|NC_008724.1_cds_YP_001427094.1_613	219
lcl|NC_008724.1_cds_YP_001427095.1_614	300
lcl|NC_008724.1_cds_YP_001427096.1_615	198
lcl|NC_008724.1_cds_YP_001427097.1_616	450
lcl|NC_008724.1_cds_YP_001427098.1_617	225
lcl|NC_008724.1_cds_YP_001427099.1_618	318
lcl|NC_008724.1_cds_YP_001427100.1_619	519
lcl|NC_008724.1_cds_YP_001427101.1_620	333
lcl|NC_008724.1_cds_YP_001427102.1_621	255
lcl|NC_008724.1_cds_YP_001427103.1_622	831
lcl|NC_008724.1_cds_YP_001427104.1_623	231
lcl|NC_008724.1_cds_YP_001427105.1_624	930
lcl|NC_008724.1_cds_YP_001427106.1_625	285
lcl|NC_008724.1_cds_YP_001427107.1_626	255
lcl|NC_008724.1_cds_YP_001427108.1_627	309
lcl|NC_008724.1_cds_YP_001427109.1_628	201
lcl|NC_008724.1_cds_YP_001427110.1_629	825
lcl|NC_008724.1_cds_YP_001427111.1_630	318
lcl|NC_008724.1_cds_YP_001427112.1_631	207
lcl|NC_008724.1_cds_YP_001427113.1_632	456
lcl|NC_008724.1_cds_YP_001427114.1_633	705
lcl|NC_008724.1_cds_YP_001427115.1_634	216
lcl|NC_008724.1_cds_YP_001427116.1_635	498
lcl|NC_008724.1_cds_YP_001427117.1_636	243
lcl|NC_008724.1_cds_YP_001427118.1_637	702
lcl|NC_008724.1_cds_YP_001427119.1_638	336
lcl|NC_008724.1_cds_YP_001427120.1_639	264
lcl|NC_008724.1_cds_YP_001427121.1_640	378
lcl|NC_008724.1_cds_YP_001427122.1_641	759
lcl|NC_008724.1_cds_YP_001427123.1_642	204
lcl|NC_008724.1_cds_YP_001427124.1_643	1344
lcl|NC_008724.1_cds_YP_001427125.1_644	303
lcl|NC_008724.1_cds_YP_001427126.1_645	219
lcl|NC_008724.1_cds_YP_001427127.1_646	246
lcl|NC_008724.1_cds_YP_001427128.1_647	360
lcl|NC_008724.1_cds_YP_001427129.1_648	360
lcl|NC_008724.1_cds_YP_001427130.1_649	4302
lcl|NC_008724.1_cds_YP_001427131.1_650	225
lcl|NC_008724.1_cds_YP_001427132.1_651	2223
lcl|NC_008724.1_cds_YP_001427133.1_652	240
lcl|NC_008724.1_cds_YP_001427134.1_653	219
lcl|NC_008724.1_cds_YP_001427135.1_654	210
lcl|NC_008724.1_cds_YP_001427136.1_655	207
lcl|NC_008724.1_cds_YP_001427137.1_656	966
lcl|NC_008724.1_cds_YP_001427138.1_657	288
lcl|NC_008724.1_cds_YP_001427139.1_658	225
lcl|NC_008724.1_cds_YP_001427140.1_659	207
lcl|NC_008724.1_cds_YP_001427141.1_660	1182
lcl|NC_008724.1_cds_YP_001427142.1_661	264
lcl|NC_008724.1_cds_YP_001427143.1_662	315
lcl|NC_008724.1_cds_YP_001427144.1_663	363
lcl|NC_008724.1_cds_YP_001427145.1_664	1227
lcl|NC_008724.1_cds_YP_001427146.1_665	204
lcl|NC_008724.1_cds_YP_001427147.1_666	273
lcl|NC_008724.1_cds_YP_001427148.1_667	1638
lcl|NC_008724.1_cds_YP_001427149.1_668	204
lcl|NC_008724.1_cds_YP_001427150.1_669	1725
lcl|NC_008724.1_cds_YP_001427151.1_670	240
lcl|NC_008724.1_cds_YP_001427152.1_671	450
lcl|NC_008724.1_cds_YP_001427153.1_672	252
lcl|NC_008724.1_cds_YP_001427154.1_673	213
lcl|NC_008724.1_cds_YP_001427155.1_674	915
lcl|NC_008724.1_cds_YP_001427156.1_675	366
lcl|NC_008724.1_cds_YP_001427157.1_676	828
lcl|NC_008724.1_cds_YP_001427158.1_677	225
lcl|NC_008724.1_cds_YP_001427159.1_678	228
lcl|NC_008724.1_cds_YP_001427160.1_679	2982
lcl|NC_008724.1_cds_YP_001427161.1_680	306
lcl|NC_008724.1_cds_YP_001427162.1_681	240
lcl|NC_008724.1_cds_YP_001427163.1_682	222
lcl|NC_008724.1_cds_YP_001427164.1_683	270
lcl|NC_008724.1_cds_YP_001427165.1_684	384
lcl|NC_008724.1_cds_YP_001427166.1_685	321
lcl|NC_008724.1_cds_YP_001427167.1_686	225
lcl|NC_008724.1_cds_YP_001427168.1_687	255
lcl|NC_008724.1_cds_YP_001427169.1_688	357
lcl|NC_008724.1_cds_YP_001427170.1_689	321
lcl|NC_008724.1_cds_YP_001427171.1_690	207
lcl|NC_008724.1_cds_YP_001427172.1_691	363
lcl|NC_008724.1_cds_YP_001427173.1_692	1104
lcl|NC_008724.1_cds_YP_001427174.1_693	222
lcl|NC_008724.1_cds_YP_001427175.1_694	441
lcl|NC_008724.1_cds_YP_001427176.1_695	204
lcl|NC_008724.1_cds_YP_001427177.1_696	1935
lcl|NC_008724.1_cds_YP_001427178.1_697	396
lcl|NC_008724.1_cds_YP_001427179.1_698	831
lcl|NC_008724.1_cds_YP_001427180.1_699	288
lcl|NC_008724.1_cds_YP_001427181.1_700	315
lcl|NC_008724.1_cds_YP_001427182.1_701	294
lcl|NC_008724.1_cds_YP_001427183.1_702	357
lcl|NC_008724.1_cds_YP_001427184.1_703	303
lcl|NC_008724.1_cds_YP_001427185.1_704	267
lcl|NC_008724.1_cds_YP_001427186.1_705	315
lcl|NC_008724.1_cds_YP_001427187.1_706	357
lcl|NC_008724.1_cds_YP_001427188.1_707	576
lcl|NC_008724.1_cds_YP_001427189.1_708	1737
lcl|NC_008724.1_cds_YP_001427190.1_709	534
lcl|NC_008724.1_cds_YP_001427191.1_710	300
lcl|NC_008724.1_cds_YP_001427192.1_711	483
lcl|NC_008724.1_cds_YP_001427193.1_712	495
lcl|NC_008724.1_cds_YP_001427194.1_713	513
lcl|NC_008724.1_cds_YP_001427195.1_714	213
lcl|NC_008724.1_cds_YP_001427196.1_715	417
lcl|NC_008724.1_cds_YP_001427197.1_716	867
lcl|NC_008724.1_cds_YP_001427198.1_717	840
lcl|NC_008724.1_cds_YP_001427199.1_718	294
lcl|NC_008724.1_cds_YP_001427200.1_719	990
lcl|NC_008724.1_cds_YP_001427201.1_720	201
lcl|NC_008724.1_cds_YP_001427202.1_721	216
lcl|NC_008724.1_cds_YP_001427203.1_722	447
lcl|NC_008724.1_cds_YP_001427204.1_723	249
lcl|NC_008724.1_cds_YP_001427205.1_724	339
lcl|NC_008724.1_cds_YP_001427206.1_725	510
lcl|NC_008724.1_cds_YP_001427207.1_726	309
lcl|NC_008724.1_cds_YP_001427208.1_727	927
lcl|NC_008724.1_cds_YP_001427209.1_728	1515
lcl|NC_008724.1_cds_YP_001427210.1_729	570
lcl|NC_008724.1_cds_YP_001427211.1_730	240
lcl|NC_008724.1_cds_YP_001427212.1_731	396
lcl|NC_008724.1_cds_YP_001427213.1_732	303
lcl|NC_008724.1_cds_YP_001427214.1_733	591
lcl|NC_008724.1_cds_YP_001427215.1_734	1041
lcl|NC_008724.1_cds_YP_001427216.1_735	198
lcl|NC_008724.1_cds_YP_001427217.1_736	354
lcl|NC_008724.1_cds_YP_001427218.1_737	465
lcl|NC_008724.1_cds_YP_001427219.1_738	669
lcl|NC_008724.1_cds_YP_001427220.1_739	324
lcl|NC_008724.1_cds_YP_001427221.1_740	666
lcl|NC_008724.1_cds_YP_001427222.1_741	222
lcl|NC_008724.1_cds_YP_001427223.1_742	198
lcl|NC_008724.1_cds_YP_001427224.1_743	294
lcl|NC_008724.1_cds_YP_001427225.1_744	369
lcl|NC_008724.1_cds_YP_001427226.1_745	309
lcl|NC_008724.1_cds_YP_001427227.1_746	201
lcl|NC_008724.1_cds_YP_001427228.1_747	741
lcl|NC_008724.1_cds_YP_001427229.1_748	462
lcl|NC_008724.1_cds_YP_001427230.1_749	273
lcl|NC_008724.1_cds_YP_001427231.1_750	690
lcl|NC_008724.1_cds_YP_001427232.1_751	207
lcl|NC_008724.1_cds_YP_001427233.1_752	363
lcl|NC_008724.1_cds_YP_001427234.1_753	282
lcl|NC_008724.1_cds_YP_001427235.1_754	396
lcl|NC_008724.1_cds_YP_001427236.1_755	339
lcl|NC_008724.1_cds_YP_001427237.1_756	468
lcl|NC_008724.1_cds_YP_001427238.1_757	435
lcl|NC_008724.1_cds_YP_001427239.1_758	663
lcl|NC_008724.1_cds_YP_001427240.1_759	696
lcl|NC_008724.1_cds_YP_001427241.1_760	1116
lcl|NC_008724.1_cds_YP_001427242.1_761	528
lcl|NC_008724.1_cds_YP_001427243.1_762	213
lcl|NC_008724.1_cds_YP_001427244.1_763	573
lcl|NC_008724.1_cds_YP_001427245.1_764	696
lcl|NC_008724.1_cds_YP_001427246.1_765	849
lcl|NC_008724.1_cds_YP_001427247.1_766	459
lcl|NC_008724.1_cds_YP_001427248.1_767	450
lcl|NC_008724.1_cds_YP_001427249.1_768	261
lcl|NC_008724.1_cds_YP_001427250.1_769	408
lcl|NC_008724.1_cds_YP_001427251.1_770	336
lcl|NC_008724.1_cds_YP_001427252.1_771	1074
lcl|NC_008724.1_cds_YP_001427253.1_772	243
lcl|NC_008724.1_cds_YP_001427254.1_773	1161
lcl|NC_008724.1_cds_YP_001427255.1_774	210
lcl|NC_008724.1_cds_YP_001427256.1_775	198
lcl|NC_008724.1_cds_YP_001427257.1_776	270
lcl|NC_008724.1_cds_YP_001427258.1_777	267
lcl|NC_008724.1_cds_YP_001427259.1_778	423
lcl|NC_008724.1_cds_YP_001427260.1_779	234
lcl|NC_008724.1_cds_YP_001427261.1_780	1401
lcl|NC_008724.1_cds_YP_001427262.1_781	462
lcl|NC_008724.1_cds_YP_001427263.1_782	1101
lcl|NC_008724.1_cds_YP_001427264.1_783	795
lcl|NC_008724.1_cds_YP_001427265.1_784	228
lcl|NC_008724.1_cds_YP_001427266.1_785	303
lcl|NC_008724.1_cds_YP_001427267.1_786	480
lcl|NC_008724.1_cds_YP_001427268.1_787	282
lcl|NC_008724.1_cds_YP_001427269.1_788	879
lcl|NC_008724.1_cds_YP_001427270.1_789	378
lcl|NC_008724.1_cds_YP_001427271.1_790	246
lcl|NC_008724.1_cds_YP_001427272.1_791	519
lcl|NC_008724.1_cds_YP_001427273.1_792	447
lcl|NC_008724.1_cds_YP_001427274.1_793	690
lcl|NC_008724.1_cds_YP_001427275.1_794	3813
lcl|NC_008724.1_cds_YP_001427276.1_795	375
lcl|NC_008724.1_cds_YP_001427277.1_796	489
lcl|NC_008724.1_cds_YP_001427278.1_797	249
lcl|NC_008724.1_cds_YP_001427279.1_798	2709
lcl|NC_008724.1_cds_YP_001427280.1_799	1023
lcl|NC_008724.1_cds_YP_001427281.1_800	225
lcl|NC_008724.1_cds_YP_001427282.1_801	366
lcl|NC_008724.1_cds_YP_001427283.1_802	369
lcl|NC_008724.1_cds_YP_001427284.1_803	255
lcl|NC_008724.1_cds_YP_001427285.1_804	1059
lcl|NC_008724.1_cds_YP_001427286.1_805	267
lcl|NC_008724.1_cds_YP_001427287.1_806	1089
lcl|NC_008724.1_cds_YP_001427288.1_807	246
lcl|NC_008724.1_cds_YP_001427289.1_808	255
lcl|NC_008724.1_cds_YP_001427290.1_809	297
lcl|NC_008724.1_cds_YP_001427291.1_810	288
lcl|NC_008724.1_cds_YP_001427292.1_811	198
lcl|NC_008724.1_cds_YP_001427293.1_812	270
lcl|NC_008724.1_cds_YP_001427294.1_813	708
lcl|NC_008724.1_cds_YP_001427295.1_814	1788
lcl|NC_008724.1_cds_YP_001427296.1_815	1431
lcl|NC_008724.1_cds_YP_001427297.1_816	651
lcl|NC_008724.1_cds_YP_001427298.1_817	243
lcl|NC_008724.1_cds_YP_001427299.1_818	729
lcl|NC_008724.1_cds_YP_001427300.1_819	954
lcl|NC_008724.1_cds_YP_001427301.1_820	636
lcl|NC_008724.1_cds_YP_001427302.1_821	288
lcl|NC_008724.1_cds_YP_001427303.1_822	204
lcl|NC_008724.1_cds_YP_001427304.1_823	1662
lcl|NC_008724.1_cds_YP_001427305.1_824	261
lcl|NC_008724.1_cds_YP_001427306.1_825	393
lcl|NC_008724.1_cds_YP_001427307.1_826	213
lcl|NC_008724.1_cds_YP_001427308.1_827	216
lcl|NC_008724.1_cds_YP_001427309.1_828	261
lcl|NC_008724.1_cds_YP_001427310.1_829	273
lcl|NC_008724.1_cds_YP_001427311.1_830	855
lcl|NC_008724.1_cds_YP_001427312.1_831	360
lcl|NC_008724.1_cds_YP_001427313.1_832	1440
lcl|NC_008724.1_cds_YP_001427314.1_833	486
lcl|NC_008724.1_cds_YP_001427315.1_834	420
lcl|NC_008724.1_cds_YP_001427316.1_835	399
lcl|NC_008724.1_cds_YP_001427317.1_836	471
lcl|NC_008724.1_cds_YP_001427318.1_837	261
lcl|NC_008724.1_cds_YP_001427319.1_838	1884
lcl|NC_008724.1_cds_YP_001427320.1_839	564
lcl|NC_008724.1_cds_YP_001427321.1_840	231
lcl|NC_008724.1_cds_YP_001427322.1_841	207
lcl|NC_008724.1_cds_YP_001427323.1_842	507
lcl|NC_008724.1_cds_YP_001427324.1_843	198
lcl|NC_008724.1_cds_YP_001427325.1_844	489
lcl|NC_008724.1_cds_YP_001427326.1_845	267
lcl|NC_008724.1_cds_YP_001427327.1_846	282
lcl|NC_008724.1_cds_YP_001427328.1_847	315
lcl|NC_008724.1_cds_YP_001427329.1_848	540
lcl|NC_008724.1_cds_YP_001427330.1_849	1371
lcl|NC_008724.1_cds_YP_001427331.1_850	540
lcl|NC_008724.1_cds_YP_001427332.1_851	864
lcl|NC_008724.1_cds_YP_001427333.1_852	963
lcl|NC_008724.1_cds_YP_001427334.1_853	840
lcl|NC_008724.1_cds_YP_001427335.1_854	570
lcl|NC_008724.1_cds_YP_001427336.1_855	213
lcl|NC_008724.1_cds_YP_001427337.1_856	441
lcl|NC_008724.1_cds_YP_001427338.1_857	228
lcl|NC_008724.1_cds_YP_001427339.1_858	381
lcl|NC_008724.1_cds_YP_001427340.1_859	339
lcl|NC_008724.1_cds_YP_001427341.1_860	246
